"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2017,7,"OO","SkyWest Airlines Inc.","PIB","Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",62.00,24.00,1.71,1.08,3.60,0.00,17.62,2.00,1.00,2862.00,938.00,31.00,153.00,0.00,1740.00,
2017,7,"OO","SkyWest Airlines Inc.","PIH","Pocatello, ID: Pocatello Regional",80.00,7.00,2.97,0.00,0.48,0.00,3.55,0.00,0.00,492.00,330.00,0.00,12.00,0.00,150.00,
2017,7,"OO","SkyWest Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",180.00,48.00,16.34,0.51,10.70,0.00,20.45,4.00,0.00,3377.00,1573.00,20.00,512.00,0.00,1272.00,
2017,7,"OO","SkyWest Airlines Inc.","PLN","Pellston, MI: Pellston Regional Airport of Emmet County",142.00,14.00,6.63,0.64,2.98,0.00,3.75,2.00,3.00,2268.00,1830.00,14.00,75.00,0.00,349.00,
2017,7,"OO","SkyWest Airlines Inc.","PNS","Pensacola, FL: Pensacola International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,7,"OO","SkyWest Airlines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",286.00,48.00,14.85,0.00,9.75,0.00,23.40,1.00,1.00,3201.00,1638.00,0.00,257.00,0.00,1306.00,
2017,7,"OO","SkyWest Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",344.00,73.00,18.71,0.94,9.06,0.00,44.28,1.00,1.00,6909.00,3386.00,50.00,418.00,0.00,3055.00,
2017,7,"OO","SkyWest Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,7,"OO","SkyWest Airlines Inc.","PWM","Portland, ME: Portland International Jetport",60.00,15.00,3.35,0.00,4.86,0.00,6.79,0.00,0.00,1886.00,149.00,0.00,797.00,0.00,940.00,
2017,7,"OO","SkyWest Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",392.00,61.00,18.27,1.09,13.94,0.00,27.70,4.00,1.00,4182.00,1696.00,36.00,494.00,0.00,1956.00,
2017,7,"OO","SkyWest Airlines Inc.","RDD","Redding, CA: Redding Municipal",93.00,18.00,3.14,0.00,2.08,0.00,12.78,0.00,0.00,1196.00,163.00,0.00,75.00,0.00,958.00,
2017,7,"OO","SkyWest Airlines Inc.","RDM","Bend/Redmond, OR: Roberts Field",403.00,76.00,24.50,1.99,17.91,0.00,31.60,1.00,0.00,6865.00,3327.00,1014.00,570.00,0.00,1954.00,
2017,7,"OO","SkyWest Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",197.00,61.00,11.53,0.85,18.55,0.00,30.06,0.00,2.00,4086.00,809.00,84.00,931.00,0.00,2262.00,
2017,7,"OO","SkyWest Airlines Inc.","RHI","Rhinelander, WI: Rhinelander/Oneida County",62.00,5.00,1.86,0.22,0.78,0.00,2.14,0.00,0.00,182.00,72.00,5.00,18.00,0.00,87.00,
2017,7,"OO","SkyWest Airlines Inc.","RIC","Richmond, VA: Richmond International",88.00,25.00,11.75,0.93,5.38,0.00,6.94,3.00,0.00,1289.00,846.00,38.00,153.00,0.00,252.00,
2017,7,"OO","SkyWest Airlines Inc.","RKS","Rock Springs, WY: Rock Springs Sweetwater County",56.00,8.00,0.53,0.00,2.17,0.00,5.30,1.00,1.00,434.00,12.00,0.00,42.00,0.00,380.00,
2017,7,"OO","SkyWest Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",180.00,35.00,12.86,0.00,6.98,0.00,15.16,0.00,0.00,1963.00,850.00,0.00,172.00,0.00,941.00,
2017,7,"OO","SkyWest Airlines Inc.","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",19.00,5.00,0.67,0.00,0.65,0.00,3.68,0.00,0.00,302.00,43.00,0.00,41.00,0.00,218.00,
2017,7,"OO","SkyWest Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",82.00,14.00,6.23,0.00,4.45,0.00,3.32,0.00,0.00,1077.00,576.00,0.00,139.00,0.00,362.00,
2017,7,"OO","SkyWest Airlines Inc.","ROW","Roswell, NM: Roswell International Air Center",31.00,3.00,0.00,0.00,2.03,0.00,0.97,0.00,0.00,90.00,0.00,0.00,57.00,0.00,33.00,
2017,7,"OO","SkyWest Airlines Inc.","RST","Rochester, MN: Rochester International",196.00,54.00,10.23,0.90,20.92,0.00,21.95,4.00,0.00,3881.00,1357.00,51.00,967.00,0.00,1506.00,
2017,7,"OO","SkyWest Airlines Inc.","SAF","Santa Fe, NM: Santa Fe Municipal",31.00,6.00,3.75,0.00,1.25,0.00,1.00,0.00,0.00,237.00,181.00,0.00,39.00,0.00,17.00,
2017,7,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",876.00,123.00,30.52,0.77,35.26,1.46,54.98,0.00,0.00,6398.00,1621.00,46.00,877.00,59.00,3795.00,
2017,7,"OO","SkyWest Airlines Inc.","SAT","San Antonio, TX: San Antonio International",123.00,16.00,4.64,0.00,5.85,0.61,4.90,0.00,0.00,834.00,330.00,0.00,155.00,14.00,335.00,
2017,7,"OO","SkyWest Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",26.00,5.00,3.61,0.00,0.00,0.00,1.39,1.00,0.00,164.00,116.00,0.00,0.00,0.00,48.00,
2017,7,"OO","SkyWest Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",352.00,54.00,16.53,0.93,14.53,0.00,22.01,1.00,0.00,2382.00,818.00,108.00,418.00,0.00,1038.00,
2017,7,"OO","SkyWest Airlines Inc.","SBN","South Bend, IN: South Bend International",440.00,95.00,22.14,5.16,16.72,0.00,50.97,2.00,1.00,7081.00,2356.00,482.00,825.00,0.00,3418.00,
2017,7,"OO","SkyWest Airlines Inc.","SBP","San Luis Obispo, CA: San Luis County Regional",313.00,54.00,12.35,0.00,12.05,0.00,29.60,1.00,0.00,3871.00,1613.00,0.00,392.00,0.00,1866.00,
2017,7,"OO","SkyWest Airlines Inc.","SCE","State College, PA: University Park",148.00,26.00,12.26,1.00,3.81,0.00,8.92,1.00,0.00,2256.00,1249.00,195.00,209.00,0.00,603.00,
2017,7,"OO","SkyWest Airlines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",126.00,44.00,12.80,0.00,10.02,0.00,21.18,3.00,0.00,3456.00,1336.00,0.00,775.00,0.00,1345.00,
2017,7,"OO","SkyWest Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",1633.00,232.00,39.39,19.33,75.74,0.50,97.05,3.00,0.00,14002.00,5848.00,577.00,2143.00,19.00,5415.00,
2017,7,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",3244.00,849.00,95.67,30.11,343.72,2.40,377.10,12.00,3.00,69149.00,19426.00,2388.00,20779.00,41.00,26515.00,
2017,7,"OO","SkyWest Airlines Inc.","SGF","Springfield, MO: Springfield-Branson National",44.00,4.00,2.77,0.00,1.10,0.00,0.13,1.00,0.00,269.00,224.00,0.00,19.00,0.00,26.00,
2017,7,"OO","SkyWest Airlines Inc.","SGU","St. George, UT: St George Regional",219.00,25.00,11.60,0.89,4.61,0.00,7.90,1.00,0.00,1569.00,1052.00,41.00,117.00,0.00,359.00,
2017,7,"OO","SkyWest Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",32.00,4.00,0.00,0.00,3.10,0.00,0.90,0.00,0.00,100.00,0.00,0.00,64.00,0.00,36.00,
2017,7,"OO","SkyWest Airlines Inc.","SIT","Sitka, AK: Sitka Rocky Gutierrez",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,7,"OO","SkyWest Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",452.00,39.00,12.61,0.92,5.40,0.00,20.08,0.00,0.00,2041.00,695.00,205.00,122.00,0.00,1019.00,
2017,7,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3852.00,423.00,96.85,11.23,74.04,2.00,238.89,3.00,0.00,37705.00,13879.00,1337.00,2457.00,48.00,19984.00,
2017,7,"OO","SkyWest Airlines Inc.","SMF","Sacramento, CA: Sacramento International",524.00,66.00,23.88,0.00,13.31,0.70,28.10,0.00,1.00,4314.00,1783.00,0.00,481.00,19.00,2031.00,
2017,7,"OO","SkyWest Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",363.00,47.00,12.66,0.00,13.47,0.00,20.87,4.00,0.00,2336.00,563.00,0.00,467.00,0.00,1306.00,
2017,7,"OO","SkyWest Airlines Inc.","SPI","Springfield, IL: Abraham Lincoln Capital",87.00,22.00,11.32,0.00,3.23,0.00,7.45,6.00,0.00,2301.00,1789.00,0.00,114.00,0.00,398.00,
2017,7,"OO","SkyWest Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",129.00,24.00,3.75,0.47,6.92,0.00,12.86,0.00,0.00,1189.00,212.00,21.00,175.00,0.00,781.00,
2017,7,"OO","SkyWest Airlines Inc.","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County",151.00,48.00,7.96,0.57,16.93,0.00,22.54,2.00,0.00,2489.00,402.00,21.00,593.00,0.00,1473.00,
2017,7,"OO","SkyWest Airlines Inc.","SUN","Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",166.00,20.00,10.75,1.00,4.40,0.00,3.85,0.00,4.00,1275.00,887.00,21.00,119.00,0.00,248.00,
2017,7,"OO","SkyWest Airlines Inc.","SWF","Newburgh/Poughkeepsie, NY: Stewart International",55.00,7.00,1.93,1.53,1.55,0.00,2.00,0.00,0.00,680.00,275.00,170.00,114.00,0.00,121.00,
2017,7,"OO","SkyWest Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",129.00,19.00,8.19,1.00,3.00,0.00,6.81,2.00,0.00,1067.00,551.00,20.00,73.00,0.00,423.00,
2017,7,"OO","SkyWest Airlines Inc.","TOL","Toledo, OH: Toledo Express",24.00,13.00,4.10,0.01,1.53,0.00,7.36,1.00,0.00,1210.00,417.00,1.00,198.00,0.00,594.00,
2017,7,"OO","SkyWest Airlines Inc.","TPA","Tampa, FL: Tampa International",23.00,5.00,0.45,0.00,0.38,0.00,4.17,0.00,0.00,413.00,26.00,0.00,20.00,0.00,367.00,
2017,7,"OO","SkyWest Airlines Inc.","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities",131.00,34.00,10.40,0.00,5.23,0.00,18.37,0.00,0.00,3400.00,1660.00,0.00,251.00,0.00,1489.00,
2017,7,"OO","SkyWest Airlines Inc.","TUL","Tulsa, OK: Tulsa International",145.00,16.00,6.25,0.00,4.44,0.00,5.31,1.00,0.00,1715.00,1325.00,0.00,101.00,0.00,289.00,
2017,7,"OO","SkyWest Airlines Inc.","TUS","Tucson, AZ: Tucson International",464.00,89.00,28.99,2.27,19.19,0.00,38.55,1.00,2.00,5854.00,2100.00,266.00,687.00,0.00,2801.00,
2017,7,"OO","SkyWest Airlines Inc.","TVC","Traverse City, MI: Cherry Capital",371.00,111.00,33.30,4.85,22.83,0.00,50.02,9.00,0.00,7187.00,2205.00,415.00,864.00,0.00,3703.00,
2017,7,"OO","SkyWest Airlines Inc.","TWF","Twin Falls, ID: Joslin Field - Magic Valley Regional",85.00,9.00,6.38,1.00,1.52,0.00,0.10,0.00,0.00,534.00,463.00,24.00,43.00,0.00,4.00,
2017,7,"OO","SkyWest Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",134.00,46.00,10.36,2.61,14.93,0.00,18.10,3.00,0.00,3609.00,742.00,215.00,681.00,0.00,1971.00,
2017,7,"OO","SkyWest Airlines Inc.","WYS","West Yellowstone, MT: Yellowstone",62.00,13.00,6.05,0.00,6.82,0.00,0.13,0.00,2.00,449.00,307.00,0.00,140.00,0.00,2.00,
2017,7,"OO","SkyWest Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",191.00,38.00,7.79,0.15,10.13,0.00,19.93,1.00,0.00,2087.00,303.00,29.00,310.00,0.00,1445.00,
2017,7,"OO","SkyWest Airlines Inc.","YUM","Yuma, AZ: Yuma MCAS/Yuma International",124.00,31.00,14.18,0.00,2.46,0.87,13.49,0.00,0.00,2723.00,1953.00,0.00,149.00,13.00,608.00,
2017,7,"UA","United Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",83.00,16.00,6.78,0.07,2.20,0.00,6.95,1.00,0.00,968.00,333.00,8.00,96.00,0.00,531.00,
2017,7,"UA","United Air Lines Inc.","ALB","Albany, NY: Albany International",91.00,22.00,7.28,3.36,4.45,0.00,6.91,0.00,0.00,1742.00,473.00,165.00,328.00,0.00,776.00,
2017,7,"UA","United Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",192.00,25.00,8.08,2.91,7.48,0.00,6.53,0.00,1.00,1845.00,442.00,206.00,332.00,0.00,865.00,
2017,7,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",467.00,118.00,21.90,4.33,50.45,0.00,41.32,7.00,5.00,6725.00,1367.00,198.00,2035.00,0.00,3125.00,
2017,7,"UA","United Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",640.00,125.00,40.69,8.10,26.13,0.00,50.08,0.00,0.00,10128.00,2889.00,1060.00,1627.00,0.00,4552.00,
2017,7,"UA","United Air Lines Inc.","AVL","Asheville, NC: Asheville Regional",31.00,8.00,2.23,0.00,2.53,0.00,3.23,2.00,0.00,631.00,233.00,0.00,233.00,0.00,165.00,
2017,7,"UA","United Air Lines Inc.","BDL","Hartford, CT: Bradley International",153.00,44.00,7.97,2.57,14.73,0.00,18.72,1.00,1.00,3022.00,503.00,351.00,669.00,0.00,1499.00,
2017,7,"UA","United Air Lines Inc.","BIL","Billings, MT: Billings Logan International",89.00,19.00,6.40,0.00,4.45,0.00,8.15,0.00,0.00,1172.00,492.00,0.00,116.00,0.00,564.00,
2017,7,"UA","United Air Lines Inc.","BNA","Nashville, TN: Nashville International",193.00,53.00,16.11,0.85,11.17,0.00,24.87,3.00,1.00,3384.00,1020.00,14.00,715.00,0.00,1635.00,
2017,7,"UA","United Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",62.00,10.00,6.41,0.15,1.75,0.00,1.68,0.00,0.00,531.00,167.00,43.00,48.00,0.00,273.00,
2017,7,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",1142.00,336.00,62.62,12.82,154.52,0.00,106.04,8.00,0.00,28511.00,5082.00,1433.00,10995.00,0.00,11001.00,
2017,7,"UA","United Air Lines Inc.","BQN","Aguadilla, PR: Rafael Hernandez",31.00,15.00,3.33,0.64,2.90,0.00,8.13,0.00,0.00,1012.00,229.00,112.00,173.00,0.00,498.00,
2017,7,"UA","United Air Lines Inc.","BTV","Burlington, VT: Burlington International",31.00,7.00,4.53,1.43,0.13,0.00,0.91,0.00,0.00,1282.00,997.00,134.00,80.00,0.00,71.00,
2017,7,"UA","United Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",62.00,18.00,3.50,1.00,3.13,0.00,10.37,1.00,0.00,1866.00,340.00,145.00,82.00,0.00,1299.00,
2017,7,"UA","United Air Lines Inc.","BUR","Burbank, CA: Bob Hope",61.00,7.00,1.96,0.00,2.69,0.00,2.35,0.00,0.00,244.00,67.00,0.00,95.00,0.00,82.00,
2017,7,"UA","United Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",289.00,53.00,8.75,4.86,18.17,0.00,21.22,3.00,0.00,3499.00,462.00,426.00,956.00,0.00,1655.00,
2017,7,"UA","United Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",202.00,44.00,11.30,1.99,13.58,0.00,17.13,2.00,0.00,2844.00,545.00,236.00,464.00,0.00,1599.00,
2017,7,"UA","United Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",50.00,6.00,0.39,0.08,3.00,0.00,2.53,0.00,0.00,298.00,39.00,2.00,66.00,0.00,191.00,
2017,7,"UA","United Air Lines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",61.00,7.00,1.77,0.00,1.00,0.00,4.23,1.00,1.00,329.00,114.00,0.00,20.00,0.00,195.00,
2017,7,"UA","United Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",562.00,108.00,20.55,12.61,25.85,0.00,48.99,2.00,0.00,9439.00,1930.00,1161.00,1815.00,0.00,4533.00,
2017,7,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",165.00,46.00,12.51,2.76,5.01,0.00,25.72,3.00,1.00,3705.00,809.00,99.00,151.00,0.00,2646.00,
2017,7,"UA","United Air Lines Inc.","CMH","Columbus, OH: John Glenn Columbus International",97.00,19.00,6.78,2.30,2.89,0.00,7.03,1.00,0.00,1210.00,332.00,180.00,90.00,0.00,608.00,
2017,7,"UA","United Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",63.00,21.00,11.31,1.45,4.44,0.00,3.79,2.00,0.00,1197.00,593.00,60.00,235.00,0.00,309.00,
2017,7,"UA","United Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",417.00,118.00,26.15,7.58,36.72,0.00,47.55,8.00,5.00,10217.00,2359.00,591.00,3170.00,0.00,4097.00,
2017,7,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5688.00,765.00,207.92,35.45,217.04,0.00,304.59,41.00,34.00,58035.00,16305.00,3782.00,10613.00,0.00,27335.00,
2017,7,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",614.00,148.00,44.83,8.42,37.37,0.00,57.39,5.00,5.00,12113.00,3333.00,984.00,2023.00,0.00,5773.00,
2017,7,"UA","United Air Lines Inc.","DSM","Des Moines, IA: Des Moines International",54.00,11.00,4.67,0.00,1.72,0.00,4.61,1.00,0.00,1175.00,890.00,0.00,42.00,0.00,243.00,
2017,7,"UA","United Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",124.00,31.00,5.22,1.34,12.01,0.00,12.42,0.00,0.00,1695.00,366.00,119.00,314.00,0.00,896.00,
2017,7,"UA","United Air Lines Inc.","EGE","Eagle, CO: Eagle County Regional",9.00,3.00,0.00,1.11,0.01,0.00,1.88,0.00,0.00,298.00,0.00,107.00,2.00,0.00,189.00,
2017,7,"UA","United Air Lines Inc.","EUG","Eugene, OR: Mahlon Sweet Field",114.00,28.00,8.30,0.00,12.84,0.00,6.86,0.00,0.00,1350.00,397.00,0.00,346.00,0.00,607.00,
2017,7,"UA","United Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",4652.00,1331.00,173.94,34.75,778.68,0.00,343.63,50.00,21.00,126981.00,19640.00,3560.00,67131.00,0.00,36650.00,
2017,7,"UA","United Air Lines Inc.","FAI","Fairbanks, AK: Fairbanks International",31.00,5.00,1.58,1.51,1.07,0.00,0.84,0.00,0.00,292.00,60.00,99.00,49.00,0.00,84.00,
2017,7,"UA","United Air Lines Inc.","FCA","Kalispell, MT: Glacier Park International",89.00,19.00,4.71,0.00,3.21,0.00,11.08,2.00,0.00,1095.00,181.00,0.00,85.00,0.00,829.00,
2017,7,"UA","United Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",492.00,146.00,41.86,4.58,42.10,0.00,57.46,1.00,3.00,8930.00,2061.00,564.00,1828.00,0.00,4477.00,
2017,7,"UA","United Air Lines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",60.00,14.00,1.98,0.00,0.74,0.00,11.28,1.00,0.00,1160.00,307.00,0.00,32.00,0.00,821.00,
2017,7,"UA","United Air Lines Inc.","GEG","Spokane, WA: Spokane International",87.00,26.00,11.63,0.00,5.29,0.00,9.08,0.00,0.00,1326.00,485.00,0.00,355.00,0.00,486.00,
2017,7,"UA","United Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",103.00,29.00,7.79,3.47,3.83,0.00,13.91,2.00,0.00,2029.00,505.00,182.00,179.00,0.00,1163.00,
2017,7,"UA","United Air Lines Inc.","GUM","Guam, TT: Guam International",31.00,8.00,3.83,0.00,3.14,0.00,1.03,0.00,0.00,313.00,165.00,0.00,94.00,0.00,54.00,
2017,7,"UA","United Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",496.00,68.00,37.35,1.00,20.10,0.00,9.55,1.00,1.00,5726.00,2578.00,106.00,745.00,0.00,2297.00,
2017,7,"UA","United Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",2232.00,397.00,92.21,14.00,146.21,0.00,144.58,29.00,9.00,33837.00,8481.00,1176.00,8972.00,0.00,15208.00,
2017,7,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",5212.00,803.00,222.38,44.04,215.08,0.00,321.50,35.00,30.00,66356.00,17292.00,3821.00,14118.00,0.00,31125.00,
2017,7,"UA","United Air Lines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",55.00,9.00,4.95,0.00,0.64,0.00,3.41,1.00,1.00,415.00,171.00,0.00,48.00,0.00,196.00,
2017,7,"UA","United Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",132.00,21.00,4.80,1.35,2.08,0.00,12.78,0.00,0.00,1704.00,317.00,92.00,118.00,0.00,1177.00,
2017,7,"UA","United Air Lines Inc.","ITO","Hilo, HI: Hilo International",31.00,1.00,0.64,0.00,0.36,0.00,0.00,0.00,0.00,25.00,16.00,0.00,9.00,0.00,0.00,
2017,7,"UA","United Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",184.00,40.00,15.21,2.90,7.74,0.00,14.15,3.00,0.00,2842.00,774.00,261.00,910.00,0.00,897.00,
2017,7,"UA","United Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",67.00,17.00,5.29,1.13,2.28,0.00,8.30,0.00,1.00,1059.00,261.00,82.00,153.00,0.00,563.00,
2017,7,"UA","United Air Lines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",160.00,15.00,5.80,0.00,4.86,0.00,4.34,0.00,1.00,2089.00,362.00,0.00,203.00,0.00,1524.00,
2017,7,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",971.00,185.00,51.17,5.23,43.47,0.00,85.13,3.00,3.00,14170.00,3617.00,454.00,1852.00,0.00,8247.00,
2017,7,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2495.00,402.00,118.03,29.72,114.24,0.00,140.01,7.00,1.00,28090.00,8978.00,2270.00,4304.00,0.00,12538.00,
2017,7,"UA","United Air Lines Inc.","LGA","New York, NY: LaGuardia",742.00,258.00,29.04,12.64,158.84,0.00,57.48,17.00,11.00,20008.00,2314.00,1144.00,11747.00,0.00,4803.00,
2017,7,"UA","United Air Lines Inc.","LIH","Lihue, HI: Lihue Airport",103.00,25.00,9.50,0.00,5.20,0.00,10.30,1.00,0.00,1695.00,610.00,0.00,178.00,0.00,907.00,
2017,7,"UA","United Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",234.00,55.00,15.79,5.34,7.34,0.00,26.53,1.00,0.00,5658.00,1316.00,511.00,220.00,0.00,3611.00,
2017,7,"UA","United Air Lines Inc.","MCO","Orlando, FL: Orlando International",1053.00,224.00,60.03,12.48,74.69,0.00,76.80,5.00,12.00,17247.00,4115.00,1616.00,4185.00,0.00,7331.00,
2017,7,"UA","United Air Lines Inc.","MEM","Memphis, TN: Memphis International",85.00,18.00,3.33,3.41,1.00,0.00,10.26,1.00,0.00,1333.00,132.00,223.00,33.00,0.00,945.00,
2017,7,"UA","United Air Lines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",52.00,10.00,5.27,1.31,0.00,0.00,3.42,0.00,0.00,800.00,251.00,279.00,0.00,0.00,270.00,
2017,7,"UA","United Air Lines Inc.","MFR","Medford, OR: Rogue Valley International - Medford",63.00,14.00,6.07,0.00,4.64,0.00,3.29,0.00,0.00,647.00,270.00,0.00,137.00,0.00,240.00,
2017,7,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",342.00,87.00,25.40,3.79,25.43,0.00,32.37,5.00,1.00,6273.00,1667.00,677.00,1054.00,0.00,2875.00,
2017,7,"UA","United Air Lines Inc.","MKE","Milwaukee, WI: General Mitchell International",90.00,17.00,4.18,0.66,0.20,0.00,11.96,0.00,1.00,1369.00,198.00,142.00,24.00,0.00,1005.00,
2017,7,"UA","United Air Lines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",123.00,20.00,4.72,1.85,6.43,0.00,7.00,0.00,0.00,1076.00,273.00,43.00,319.00,0.00,441.00,
2017,7,"UA","United Air Lines Inc.","MSO","Missoula, MT: Missoula International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,7,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",454.00,96.00,22.57,4.17,20.69,0.00,48.57,5.00,2.00,7781.00,1421.00,1163.00,690.00,0.00,4507.00,
2017,7,"UA","United Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",423.00,92.00,27.33,5.00,24.34,0.00,35.33,1.00,2.00,5974.00,1646.00,767.00,1035.00,0.00,2526.00,
2017,7,"UA","United Air Lines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",36.00,5.00,0.58,0.00,1.13,0.00,3.29,0.00,0.00,185.00,26.00,0.00,40.00,0.00,119.00,
2017,7,"UA","United Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",237.00,30.00,13.06,0.00,8.58,0.00,8.36,1.00,0.00,1432.00,651.00,0.00,223.00,0.00,558.00,
2017,7,"UA","United Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",61.00,15.00,2.75,1.00,6.00,0.00,5.25,0.00,0.00,632.00,121.00,15.00,161.00,0.00,335.00,
2017,7,"UA","United Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",197.00,45.00,13.95,0.48,7.14,0.00,23.43,4.00,0.00,3965.00,1355.00,37.00,197.00,0.00,2376.00,
2017,7,"UA","United Air Lines Inc.","ONT","Ontario, CA: Ontario International",49.00,10.00,6.81,0.00,0.27,0.00,2.92,0.00,0.00,773.00,439.00,0.00,10.00,0.00,324.00,
2017,7,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",7014.00,1497.00,278.78,45.98,608.38,0.00,563.87,99.00,51.00,132013.00,25449.00,5930.00,46346.00,0.00,54288.00,
2017,7,"UA","United Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",150.00,26.00,5.99,4.36,2.47,0.00,13.18,2.00,1.00,1505.00,282.00,267.00,114.00,0.00,842.00,
2017,7,"UA","United Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",141.00,51.00,17.94,0.28,9.59,0.00,23.20,4.00,0.00,4015.00,1320.00,38.00,376.00,0.00,2281.00,
2017,7,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",694.00,130.00,31.89,8.30,28.92,0.00,60.89,0.00,0.00,10991.00,2216.00,1358.00,1420.00,0.00,5997.00,
2017,7,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",356.00,107.00,14.74,9.00,54.72,0.00,28.54,6.00,3.00,7642.00,729.00,904.00,3672.00,0.00,2337.00,
